count,confidence,sentence_number,document_id,head,relation,tail
4,"[0.0034772674553096294, 0.0006113576237112284, 0.00027558227884583175, 0.00010919055057456717]","[131, 278, 302, 336]","['interview_D2.txt', 'interview_D2.txt', 'interview_D2.txt', 'interview_D2.txt']",mig,",",jeg
1,[0.000358966295607388],[131],['interview_D2.txt'],jeg,mig,der
1,[0.006451459601521492],[131],['interview_D2.txt'],jeg,",",mig
1,[5.8232840577450894e-05],[131],['interview_D2.txt'],jeg,at der,nogen
1,[9.087171444358924e-06],[131],['interview_D2.txt'],jeg,at der,de
1,[0.00011492898920550942],[131],['interview_D2.txt'],nogen,"synes ,",de
1,[0.00020058639347553253],[131],['interview_D2.txt'],de,at,nogen
1,[0.005226006265729666],[133],['interview_D2.txt'],jeg,har,nogen forbehold
1,[0.006181416567414999],[133],['interview_D2.txt'],nogen forbehold,ikke,jeg
1,[0.0031453147530555725],[134],['interview_D2.txt'],Jeg,om,jeg
1,[0.0038628787733614445],[134],['interview_D2.txt'],vi,synes,jeg
2,"[0.0004197153903078288, 0.000277316925348714]","[134, 272]","['interview_D2.txt', 'interview_D2.txt']",jeg,på,det
2,"[0.00018013245426118374, 0.00019149607396684587]","[134, 207]","['interview_D2.txt', 'interview_D2.txt']",jeg,at,vi
1,[0.0002821915550157428],[134],['interview_D2.txt'],det,på,jeg
1,[0.00013490642595570534],[134],['interview_D2.txt'],det,vaccinerer,en god idé
1,[0.000211676859180443],[134],['interview_D2.txt'],vi,for,en god idé
1,[0.0019903008360415697],[135],['interview_D2.txt'],du,spørger,en dag
1,[9.067152859643102e-05],[135],['interview_D2.txt'],du,""" Synes",du
1,[6.314813314626615e-05],[135],['interview_D2.txt'],du,""" Synes",vi
1,[0.0011388518614694476],[135],['interview_D2.txt'],en dag,mig,du
1,[0.000308128452161327],[135],['interview_D2.txt'],du,"""",en dag
1,[3.7679794331779703e-05],[135],['interview_D2.txt'],du,vaccinere,jeg
1,[0.00012623755901586264],[135],['interview_D2.txt'],vi,"""",en dag
1,[0.0001478041522204876],[135],['interview_D2.txt'],vi,mod,jeg
1,[4.057590255494385e-06],[135],['interview_D2.txt'],vi,", hvad",grå hår
1,[0.001867885934188962],[135],['interview_D2.txt'],jeg,",",hvad
1,[0.002614443888887763],[135],['interview_D2.txt'],hvad,ikke,jeg
1,[0.0003495147393550724],[135],['interview_D2.txt'],hvad,skulle,grå hår
1,[0.0008650115341879427],[135],['interview_D2.txt'],det,skulle,grå hår
1,[0.0002693728019949049],[135],['interview_D2.txt'],grå hår,skulle,hvad
1,[0.0006712052854709327],[135],['interview_D2.txt'],grå hår,være,det
1,[0.0005216005374677479],[137],['interview_D2.txt'],folk,imod,de
1,[0.00042922142893075943],[137],['interview_D2.txt'],de,imod,folk
1,[8.980758138932288e-05],[137],['interview_D2.txt'],farver,at,de
1,[0.00021802473929710686],[139],['interview_D2.txt'],vi,lige,jeg
1,[0.001625283621251583],[141],['interview_D2.txt'],et tidspunkt,ud,Jeg
1,[0.0003425254544708878],[141],['interview_D2.txt'],et tidspunkt,:,Du
1,[0.0009274529875256121],[141],['interview_D2.txt'],Du,:,et tidspunkt
1,[0.003326060948893428],[141],['interview_D2.txt'],Du,er,dem
1,[0.0002136735274689272],[141],['interview_D2.txt'],en,er,et tidspunkt
1,[0.0009018793934956193],[141],['interview_D2.txt'],en,",",der
1,[6.738367665093392e-05],[141],['interview_D2.txt'],dem,Du,et tidspunkt
1,[0.0032996046356856823],[141],['interview_D2.txt'],dem,er,Du
1,[0.00036068656481802464],[141],['interview_D2.txt'],dem,der,influenza-vaccinen
1,[0.0007828546222299337],[141],['interview_D2.txt'],der,dem,Du
1,[0.004792550578713417],[141],['interview_D2.txt'],der,af,en
1,[0.000816041196230799],[141],['interview_D2.txt'],der,kan,influenza-vaccinen
1,[0.001363284420222044],[141],['interview_D2.txt'],influenza-vaccinen,kan,der
3,"[0.0004376970755401999, 0.0017380964709445834, 0.00056169752497226]","[143, 250, 256]","['interview_D2.txt', 'interview_D2.txt', 'interview_D2.txt']",de,",",jeg
2,"[0.000615015160292387, 0.0003429454518482089]","[143, 256]","['interview_D2.txt', 'interview_D2.txt']",jeg,",",de
1,[0.010784856975078583],[144],['interview_D2.txt'],Det,fordi,de
1,[0.005183347035199404],[144],['interview_D2.txt'],de,fordi,Det
1,[0.010888774879276752],[144],['interview_D2.txt'],det,jo,pointen
1,[0.016683371737599373],[144],['interview_D2.txt'],pointen,jo,det
1,[6.388628874750187e-05],[146],['interview_D2.txt'],jeg,"rask ,",jeg
1,[1.6823635329880442e-05],[146],['interview_D2.txt'],jeg,"den ,",jeg
1,[1.523866982703718e-05],[146],['interview_D2.txt'],jeg,"den ,",selv
1,[0.0007391091785393655],[146],['interview_D2.txt'],den,",",jeg
1,[0.00066947698360309],[146],['interview_D2.txt'],den,",",selv
1,[0.0022412023972719908],[146],['interview_D2.txt'],jeg,hvis,den
1,[0.0008875499479472637],[146],['interview_D2.txt'],selv,hvis,den
1,[0.0007602042751386762],[147],['interview_D2.txt'],jeg,alligevel,lægen
1,[0.0006542192422784865],[147],['interview_D2.txt'],lægen,alligevel,jeg
1,[0.0002437931252643466],[147],['interview_D2.txt'],lægen,og,jeg
1,[0.0004823744820896536],[147],['interview_D2.txt'],jeg,og,lægen
1,[0.00023837493790779263],[147],['interview_D2.txt'],jeg,at,du
1,[0.0019468978280201554],[147],['interview_D2.txt'],du,lige,den
1,[0.0017866836860775948],[147],['interview_D2.txt'],den,lige,du
1,[0.0009608938125893474],[147],['interview_D2.txt'],den,",",du
1,[0.00044165615690872073],[147],['interview_D2.txt'],du,den,du
1,[0.003048898419365287],[147],['interview_D2.txt'],du,",",den
1,[0.002544232876971364],[150],['interview_D2.txt'],Jeg,ikke,vi
1,[9.204702413020035e-06],[150],['interview_D2.txt'],Jeg,skal vaccinere,influenza
2,"[0.002785763004794717, 0.00027489825151860714]","[150, 216]","['interview_D2.txt', 'interview_D2.txt']",vi,ikke,Jeg
1,[0.0004367222621416052],[154],['interview_D2.txt'],jeg,sad et,andet
1,[0.00018634317287554344],[154],['interview_D2.txt'],jeg,sad et,sted
1,[5.8593992434907705e-05],[154],['interview_D2.txt'],andet,",",det
1,[0.0008001989917829633],[154],['interview_D2.txt'],sted,andet,jeg
1,[0.00023958718520589173],[154],['interview_D2.txt'],sted,",",det
1,[0.002588158706203103],[154],['interview_D2.txt'],det,nu,mig
1,[0.005002012476325035],[154],['interview_D2.txt'],mig,var,det
1,[0.0010692835785448551],[154],['interview_D2.txt'],mig,der,det
1,[0.0023405023384839296],[154],['interview_D2.txt'],der,skulle,det
3,"[0.0021871752105653286, 0.00022326999169308692, 0.00011674064444378018]","[154, 335, 335]","['interview_D2.txt', 'interview_D2.txt', 'interview_D2.txt']",det,",",mig
1,[0.00514549994841218],[154],['interview_D2.txt'],det,skulle,der
1,[0.0006038439460098743],[155],['interview_D2.txt'],Jeg,ud,det
2,"[0.0003294541093055159, 0.00021864897280465811]","[155, 190]","['interview_D2.txt', 'interview_D2.txt']",det,ud,Jeg
1,[0.006839738227427006],[156],['interview_D2.txt'],Det,sådan,noget
1,[0.013248929753899574],[156],['interview_D2.txt'],noget,er,Det
1,[9.40735699259676e-05],[156],['interview_D2.txt'],det,hvor,noget
1,[2.53244237076918e-06],[157],['interview_D2.txt'],hver,folk rent,det
1,[2.202508312620921e-06],[157],['interview_D2.txt'],enkelt vaccine,folk rent,det
1,[0.00030174540006555617],[157],['interview_D2.txt'],folk,rent,det
1,[1.961560337804258e-05],[157],['interview_D2.txt'],folk,"her ,",andre følgevirkninger
1,[0.0007676860550418496],[157],['interview_D2.txt'],det,rent,folk
1,[0.00020367270917631686],[157],['interview_D2.txt'],det,",",hvilke
1,[0.00014487860607914627],[157],['interview_D2.txt'],det,",",andre følgevirkninger
1,[0.000254838407272473],[157],['interview_D2.txt'],hvilke,",",det
1,[0.0013915476156398654],[157],['interview_D2.txt'],hvilke,andre følgevirkninger,de
1,[0.00010801615280797705],[157],['interview_D2.txt'],andre følgevirkninger,",",det
1,[0.0012005321914330125],[157],['interview_D2.txt'],de,andre følgevirkninger,hvilke
5,"[0.00042847992153838277, 0.001892835134640336, 0.0010803805198520422, 0.0013103709788993, 0.0012563604395836592]","[158, 196, 197, 280, 342]","['interview_D2.txt', 'interview_D2.txt', 'interview_D2.txt', 'interview_D2.txt', 'interview_D2.txt']",jeg,",",Jeg
1,[0.0016509182751178741],[158],['interview_D2.txt'],jeg,kunne,dig
1,[0.003347686491906643],[158],['interview_D2.txt'],dig,kunne,jeg
1,[0.00010268043843097985],[158],['interview_D2.txt'],dig,at hvis,man
1,[7.003195908813116e-06],[158],['interview_D2.txt'],dig,at hvis,den
1,[0.0006448639323934913],[158],['interview_D2.txt'],man,og,den
1,[0.00020557671086862683],[158],['interview_D2.txt'],man,og,100 procent
1,[0.0022473065182566643],[158],['interview_D2.txt'],den,3,man
1,[0.00024977404973469675],[158],['interview_D2.txt'],100 procent,og,man
1,[0.0003049068327527493],[158],['interview_D2.txt'],100 procent,så,vi
1,[0.001186191919259727],[158],['interview_D2.txt'],vi,så,100 procent
1,[0.00043384215678088367],[158],['interview_D2.txt'],vi,helt,det
1,[0.000798706547357142],[158],['interview_D2.txt'],det,helt,vi
1,[0.0001257572730537504],[159],['interview_D2.txt'],de ting,det,det
1,[0.0014241451863199472],[159],['interview_D2.txt'],der,de ting,det
1,[0.0012579759350046515],[159],['interview_D2.txt'],der,skal,betragtning
1,[0.00010525707330089062],[159],['interview_D2.txt'],der,i,man
1,[0.001269314088858664],[159],['interview_D2.txt'],betragtning,i,der
1,[0.001030688057653606],[159],['interview_D2.txt'],betragtning,",",man
1,[0.0026889811269938946],[159],['interview_D2.txt'],man,",",betragtning
1,[0.0004986030980944633],[159],['interview_D2.txt'],man,ud,hvad
1,[2.760177267191466e-05],[159],['interview_D2.txt'],hvad,skal,betragtning
1,[0.0009873330127447844],[159],['interview_D2.txt'],hvad,skal,pengene
1,[0.00035479164216667414],[159],['interview_D2.txt'],vi,pengene,hvad
1,[0.00207794108428061],[159],['interview_D2.txt'],pengene,skal,hvad
1,[0.0013353239046409726],[159],['interview_D2.txt'],pengene,på,hvad
1,[6.914279462459187e-05],[159],['interview_D2.txt'],pengene,ikke bruge,ressourcerne
1,[0.004500371403992176],[159],['interview_D2.txt'],hvad,og,pengene
1,[0.0007598331430926919],[159],['interview_D2.txt'],hvad,vi,ressourcerne
1,[0.0008204750483855605],[159],['interview_D2.txt'],vi,og,pengene
1,[0.0011816739570349455],[159],['interview_D2.txt'],vi,ikke,ressourcerne
1,[0.00039014287176541984],[159],['interview_D2.txt'],ressourcerne,skal,hvad
1,[0.0019253712380304933],[159],['interview_D2.txt'],ressourcerne,bruge,vi
1,[0.000293428311124444],[159],['interview_D2.txt'],ressourcerne,på,samfund
1,[0.0003470644005574286],[160],['interview_D2.txt'],Hvad,vaccinere,hvad
1,[0.0006298301159404218],[160],['interview_D2.txt'],vi,vaccinere,hvad
1,[0.00011249515955569223],[160],['interview_D2.txt'],hvad,vaccinere,Hvad
1,[0.000459195434814319],[160],['interview_D2.txt'],hvad,vaccinere,vi
1,[3.0293517435590427e-05],[161],['interview_D2.txt'],Jeg,hvordan det,de
1,[3.3023182671361916e-05],[161],['interview_D2.txt'],Jeg,de sorterer,dem
1,[0.0024796968791633844],[161],['interview_D2.txt'],det,kan,Jeg
2,"[0.0002160469302907586, 0.00034401071025058627]","[161, 236]","['interview_D2.txt', 'interview_D2.txt']",dem,at,det
1,[0.0005381176015362144],[162],['interview_D2.txt'],de,",",Jeg
2,"[0.0015694150933995843, 0.0026917827781289816]","[163, 276]","['interview_D2.txt', 'interview_D2.txt']",hvad,ved,Jeg
1,[0.0022119819186627865],[163],['interview_D2.txt'],hvad,det,en virkelighed
1,[0.002053746022284031],[163],['interview_D2.txt'],hvad,er,de
1,[0.0006279448280110955],[163],['interview_D2.txt'],det,godt,Jeg
1,[0.002328511094674468],[163],['interview_D2.txt'],det,for,en virkelighed
1,[0.0011071197222918272],[163],['interview_D2.txt'],det,for,de
1,[0.0017495647771283984],[163],['interview_D2.txt'],en virkelighed,det,hvad
1,[0.006054629106074572],[163],['interview_D2.txt'],en virkelighed,for,det
1,[0.0008108694455586374],[163],['interview_D2.txt'],de,en virkelighed,hvad
1,[0.0016700912965461612],[163],['interview_D2.txt'],de,for,det
2,"[0.0005763391964137554, 0.00028659848612733185]","[164, 209]","['interview_D2.txt', 'interview_D2.txt']",jeg,også,jeg
1,[1.1067363326825822e-05],[164],['interview_D2.txt'],jeg,jeg har,argumenterne
1,[0.0006122126942500472],[164],['interview_D2.txt'],jeg,er,jeg
1,[0.00043487772927619517],[164],['interview_D2.txt'],jeg,har,argumenterne
1,[0.0007275532116182148],[166],['interview_D2.txt'],jeg,forstående,argumenterne
1,[0.0010611758334562182],[166],['interview_D2.txt'],argumenterne,forstående,jeg
1,[0.0035008504055440426],[167],['interview_D2.txt'],Jeg,ikke,de
1,[0.00505612650886178],[167],['interview_D2.txt'],de,ikke,Jeg
1,[0.0009741157409735024],[168],['interview_D2.txt'],den måde,der,en sandheden
1,[0.00016522224177606404],[168],['interview_D2.txt'],den måde,en sandheden,som
1,[0.0004904289380647242],[168],['interview_D2.txt'],en sandheden,der,den måde
1,[0.00013745718752034009],[168],['interview_D2.txt'],en sandheden,som,det
1,[0.0019685307051986456],[168],['interview_D2.txt'],som,",",det
1,[0.00020053914340678602],[168],['interview_D2.txt'],som,",",jeg
1,[0.0003447264898568392],[168],['interview_D2.txt'],det,som,en sandheden
1,[0.004279003012925386],[168],['interview_D2.txt'],det,",",som
1,[0.00012831420463044196],[168],['interview_D2.txt'],jeg,sådan,en sandheden
1,[0.00037641002563759685],[168],['interview_D2.txt'],jeg,er,som
1,[0.0010505035752430558],[169],['interview_D2.txt'],forskellig holdninger,",",hvad
1,[0.00027193615096621215],[169],['interview_D2.txt'],forskellig holdninger,hvad,det
1,[0.0005594697431661189],[169],['interview_D2.txt'],hvad,forskellig holdninger,vi
1,[0.002058053622022271],[169],['interview_D2.txt'],hvad,",",forskellig holdninger
1,[0.00022359046852216125],[169],['interview_D2.txt'],hvad,det,et godt sandhedsvidne
1,[0.00047217911924235523],[169],['interview_D2.txt'],det,til,forskellig holdninger
1,[0.0006385345477610826],[169],['interview_D2.txt'],det,",",et godt sandhedsvidne
1,[4.275133505871054e-06],[169],['interview_D2.txt'],et godt sandhedsvidne,"forstå ,",det
1,[0.0002780328504741192],[169],['interview_D2.txt'],jeg,",",et godt sandhedsvidne
1,[0.0005903692217543721],[169],['interview_D2.txt'],jeg,godt,hvad
1,[0.00042846400174312294],[169],['interview_D2.txt'],hvad,godt,jeg
3,"[0.001747563830576837, 0.0007116435444913805, 0.0008606581250205636]","[169, 191, 197]","['interview_D2.txt', 'interview_D2.txt', 'interview_D2.txt']",de,",",hvad
1,[0.00012064906331943348],[170],['interview_D2.txt'],jeg,arbejdet,alle mulige typer
1,[4.466081009013578e-05],[170],['interview_D2.txt'],jeg,alle mulige typer,konspirationsteorier
1,[0.00011525046284077689],[170],['interview_D2.txt'],alle mulige typer,arbejdet,jeg
1,[2.088251494569704e-05],[171],['interview_D2.txt'],det,det er,mikrochips
1,[0.00022294103109743446],[171],['interview_D2.txt'],det,mikrochips,der
1,[0.0001623839052626863],[171],['interview_D2.txt'],der,mikrochips,det
1,[0.0022511405404657125],[171],['interview_D2.txt'],der,skal,befolkningen
1,[0.00010275488602928817],[171],['interview_D2.txt'],befolkningen,skal,mikrochips
1,[0.0018253178568556905],[171],['interview_D2.txt'],befolkningen,skal,der
1,[0.00018298100621905178],[171],['interview_D2.txt'],det,over,befolkningen
1,[0.008561331778764725],[172],['interview_D2.txt'],Jeg,har,dem
1,[0.0036382656544446945],[172],['interview_D2.txt'],dem,har,Jeg
1,[1.5558762243017554e-06],[174],['interview_D2.txt'],Jeg,så vil,mit barn
1,[0.0002929489128291607],[174],['interview_D2.txt'],det,at,Jeg
1,[0.0002565005561336875],[174],['interview_D2.txt'],jeg,så,autisme
1,[0.00029887142591178417],[174],['interview_D2.txt'],jeg,ikke,mit barn
1,[0.00021124105842318386],[174],['interview_D2.txt'],jeg,have,den
1,[0.0006003539310768247],[174],['interview_D2.txt'],mit barn,ikke,jeg
1,[0.0006001003785058856],[175],['interview_D2.txt'],chance,",",mit barn
1,[0.00013746347394771874],[175],['interview_D2.txt'],chance,",",en drone
1,[0.0010536058107391],[175],['interview_D2.txt'],mit barn,",",chance
1,[0.00023966911248862743],[175],['interview_D2.txt'],mit barn,en drone,en robot-hær
1,[0.00017947690503206104],[175],['interview_D2.txt'],en robot-hær,en drone,mit barn
1,[3.283695696154609e-05],[175],['interview_D2.txt'],mikrochips,", så",jeg
1,[0.00010783171455841511],[175],['interview_D2.txt'],jeg,så,mikrochips
2,"[0.0004445664817467332, 0.00046821474097669125]","[175, 279]","['interview_D2.txt', 'interview_D2.txt']",jeg,ikke,det
1,[0.0006700914236716926],[177],['interview_D2.txt'],jeg,har,noget bevis
1,[0.0006435022223740816],[177],['interview_D2.txt'],noget bevis,ikke,jeg
1,[0.0003367044555488974],[178],['interview_D2.txt'],Det,",",nogle mødre
1,[0.00042540018330328166],[178],['interview_D2.txt'],deres maver,og,nogle mødre
1,[0.0005085450829938054],[178],['interview_D2.txt'],deres maver,at,deres barn
1,[9.286574641009793e-05],[178],['interview_D2.txt'],deres maver,har,autisme
1,[0.0013537160120904446],[178],['interview_D2.txt'],deres barn,",",deres maver
1,[0.0006032321252860129],[178],['interview_D2.txt'],deres barn,har,autisme
1,[0.0006491949898190796],[178],['interview_D2.txt'],autisme,har,deres barn
1,[0.0028560629580169916],[179],['interview_D2.txt'],forskningen,noget,andet
1,[0.006270555313676596],[179],['interview_D2.txt'],andet,noget,forskningen
1,[0.0009706108248792589],[180],['interview_D2.txt'],jeg,godt,argumentet
1,[0.0018040642607957125],[180],['interview_D2.txt'],argumentet,godt,jeg
1,[0.0005992051446810365],[183],['interview_D2.txt'],Det,om,det
1,[0.0011598027776926756],[183],['interview_D2.txt'],det,ikke,Det
3,"[0.00031656393548473716, 0.00013287710316944867, 0.00018122151959687471]","[183, 183, 204]","['interview_D2.txt', 'interview_D2.txt', 'interview_D2.txt']",det,om,det
1,[2.3086128445963066e-05],[183],['interview_D2.txt'],det,"her interview ,",det
1,[2.7064859750680625e-05],[183],['interview_D2.txt'],det,selvfølgelig,det
1,[0.0016410119133070111],[185],['interview_D2.txt'],folk,rundt,verden
1,[2.039091244417553e-05],[185],['interview_D2.txt'],folk,ved noget andet,det
1,[0.0014303997159004211],[185],['interview_D2.txt'],verden,rundt,folk
1,[0.0012594134313985705],[185],['interview_D2.txt'],verden,ved,noget andet
1,[0.00011242705659242347],[185],['interview_D2.txt'],verden,noget andet,det
1,[0.001347597106359899],[185],['interview_D2.txt'],noget andet,og,verden
1,[0.000609269889537245],[185],['interview_D2.txt'],noget andet,",",jeg
1,[0.0002720762277022004],[185],['interview_D2.txt'],det,noget andet,verden
1,[0.00010812066466314718],[185],['interview_D2.txt'],jeg,noget andet,verden
1,[0.0014363651862367988],[185],['interview_D2.txt'],jeg,det,noget andet
1,[0.0012219715863466263],[186],['interview_D2.txt'],Jeg,nogle ting,det
1,[0.0010434238938614726],[186],['interview_D2.txt'],det,ved,Jeg
3,"[0.004867175128310919, 0.008177932351827621, 0.0033898605033755302]","[186, 189, 360]","['interview_D2.txt', 'interview_D2.txt', 'interview_D2.txt']",det,er,jeg
1,[0.002680115168914199],[186],['interview_D2.txt'],det,er,mig
1,[0.00017449290317017585],[186],['interview_D2.txt'],jeg,det,nogle ting
2,"[0.00391677301377058, 0.0024225201923400164]","[186, 360]","['interview_D2.txt', 'interview_D2.txt']",jeg,er,det
1,[0.005739089101552963],[186],['interview_D2.txt'],jeg,er,mig
1,[0.0033532283268868923],[186],['interview_D2.txt'],mig,er,jeg
1,[0.0003143911308143288],[187],['interview_D2.txt'],jeg,oplyst,jeg
1,[0.005053207278251648],[188],['interview_D2.txt'],De,jo,de
1,[0.002951755654066801],[188],['interview_D2.txt'],de,også,De
1,[0.0003450598451308906],[189],['interview_D2.txt'],Jeg,ud,nogen
1,[0.000907501729670912],[189],['interview_D2.txt'],nogen,dem,"onde , dårlige mennesker"
1,[0.00018803367856889963],[189],['interview_D2.txt'],nogen,"onde , dårlige mennesker",det
1,[0.00017639737052377313],[189],['interview_D2.txt'],dem,"onde , dårlige mennesker",det
1,[0.0006852684891782701],[189],['interview_D2.txt'],"onde , dårlige mennesker",dem,nogen
2,"[9.198589395964518e-05, 4.604805144481361e-05]","[189, 189]","['interview_D2.txt', 'interview_D2.txt']",det,"onde , dårlige mennesker",dem
1,[0.0005035441135987639],[189],['interview_D2.txt'],det,det,"onde , dårlige mennesker"
1,[0.00012842989235650748],[189],['interview_D2.txt'],jeg,det,"onde , dårlige mennesker"
2,"[0.0002852642792277038, 0.00029621305293403566]","[189, 282]","['interview_D2.txt', 'interview_D2.txt']",jeg,at,som
1,[0.0015444876626133919],[190],['interview_D2.txt'],maven,",",de
1,[0.0006841554422862828],[190],['interview_D2.txt'],de,efter,hvilke
1,[5.566954496316612e-05],[190],['interview_D2.txt'],hvilke,også,maven
2,"[0.001847121980972588, 0.001682034693658352]","[190, 190]","['interview_D2.txt', 'interview_D2.txt']",hvilke,stoler,de
2,"[0.0033235230948776007, 0.0023414466995745897]","[190, 190]","['interview_D2.txt', 'interview_D2.txt']",de,stoler,hvilke
1,[0.00047389816609211266],[190],['interview_D2.txt'],de,",",hvilke
1,[0.00020515797950793058],[190],['interview_D2.txt'],de,",",mennesker
1,[0.00036808292497880757],[191],['interview_D2.txt'],systemet,bare,de
1,[0.0009794870857149363],[191],['interview_D2.txt'],systemet,eller,de
1,[0.0015622585779055953],[191],['interview_D2.txt'],de,",",systemet
1,[0.00017920204845722765],[191],['interview_D2.txt'],de,på,det
1,[0.0004966260748915374],[191],['interview_D2.txt'],hvad,ikke,de
1,[0.00013118570495862514],[191],['interview_D2.txt'],det,på,de
1,[0.0007853761781007051],[192],['interview_D2.txt'],de,",",hende
1,[0.00017435333575122058],[192],['interview_D2.txt'],hende,mere,de
1,[0.0003739307285286486],[192],['interview_D2.txt'],hende,og,hun
1,[0.0009290827438235283],[192],['interview_D2.txt'],hun,og,hende
1,[0.00027817022055387497],[192],['interview_D2.txt'],hun,",",hendes barn
1,[0.0004527057462837547],[192],['interview_D2.txt'],hendes barn,har,autisme
1,[0.0006382904830388725],[192],['interview_D2.txt'],autisme,har,hendes barn
1,[0.00018428849580232054],[192],['interview_D2.txt'],autisme,det,vaccinen
1,[9.678794594947249e-05],[192],['interview_D2.txt'],det,autisme,hendes barn
1,[0.0005621985765174031],[192],['interview_D2.txt'],vaccinen,det,autisme
1,[0.0003666410921141505],[193],['interview_D2.txt'],jeg,pointere,Jeg
1,[0.0003335255023557693],[193],['interview_D2.txt'],de,virkelig,jeg
1,[0.0005706197116523981],[194],['interview_D2.txt'],det,at,de
1,[0.00013307594053912908],[194],['interview_D2.txt'],de,med,den samme leg
1,[0.00042228857637383044],[194],['interview_D2.txt'],den samme leg,med,de
1,[0.001223700470291078],[194],['interview_D2.txt'],den samme leg,",",jeg
1,[0.001818654127418995],[194],['interview_D2.txt'],jeg,",",den samme leg
1,[0.0020092660561203957],[195],['interview_D2.txt'],hvem,er,gode venner
1,[6.322472472675145e-05],[195],['interview_D2.txt'],hvem,"med ,",hvem
1,[1.6983776731649414e-05],[195],['interview_D2.txt'],hvem,"med ,",vi
2,"[0.0033448413014411926, 0.0011380151845514774]","[195, 195]","['interview_D2.txt', 'interview_D2.txt']",gode venner,er,hvem
1,[0.0003253461036365479],[195],['interview_D2.txt'],gode venner,",",hvem
1,[8.739626355236396e-05],[195],['interview_D2.txt'],gode venner,",",vi
1,[0.0002474705979693681],[195],['interview_D2.txt'],hvem,",",gode venner
1,[0.0011962036369368434],[195],['interview_D2.txt'],hvem,så,gode venner
1,[9.621174103813246e-05],[195],['interview_D2.txt'],hvem,så,hvem
2,"[0.00014350404671858996, 0.0016593061154708266]","[195, 195]","['interview_D2.txt', 'interview_D2.txt']",vi,",",gode venner
1,[0.0009109184611588717],[195],['interview_D2.txt'],vi,ikke,gode venner
1,[0.00016464073269162327],[195],['interview_D2.txt'],vi,så,hvem
1,[0.00217042351141572],[195],['interview_D2.txt'],gode venner,ikke,vi
1,[0.0006977569622298082],[195],['interview_D2.txt'],gode venner,", hvem",vi
1,[6.458249117713422e-05],[195],['interview_D2.txt'],gode venner,vi,hvem
1,[0.00028644330450333655],[195],['interview_D2.txt'],hvem,",",hvem
2,"[7.934736762157021e-06, 1.970201265066862e-05]","[195, 195]","['interview_D2.txt', 'interview_D2.txt']",hvem,"på ,",hvem
1,[0.0002470856125000864],[195],['interview_D2.txt'],hvem,",",vi
1,[1.4571003703167662e-05],[195],['interview_D2.txt'],vi,"på ,",hvem
1,[0.00015717906353529543],[196],['interview_D2.txt'],Jeg,",",et sted
1,[0.0033057844266295433],[196],['interview_D2.txt'],jeg,ligge,et sted
1,[0.00404635164886713],[196],['interview_D2.txt'],et sted,ligge,jeg
1,[0.00019013736164197326],[197],['interview_D2.txt'],jeg,godt,vi
1,[0.0022884136997163296],[197],['interview_D2.txt'],vi,de,der vacciner
1,[0.00267042126506567],[197],['interview_D2.txt'],der vacciner,de,vi
1,[0.00029171290225349367],[197],['interview_D2.txt'],der vacciner,",",det
1,[0.000529098033439368],[197],['interview_D2.txt'],hvad,",",de
1,[0.0007606560247950256],[197],['interview_D2.txt'],hvad,lige,der
1,[4.4603264541365206e-05],[197],['interview_D2.txt'],hvad,der skulle,den dag
2,"[0.0007772351382300258, 0.0004829374374821782]","[197, 263]","['interview_D2.txt', 'interview_D2.txt']",det,",",der vacciner
1,[0.0009340663091279566],[197],['interview_D2.txt'],det,lige,der
1,[0.0007440863992087543],[197],['interview_D2.txt'],der,lige,hvad
1,[0.0006230779690667987],[197],['interview_D2.txt'],der,lige,det
1,[0.0008041694527491927],[197],['interview_D2.txt'],der,skulle,den dag
1,[0.00229678419418633],[197],['interview_D2.txt'],den dag,vaccineres,der
1,[0.002340224338695407],[200],['interview_D2.txt'],hver,af,de der kemikalier
1,[0.011064230464398861],[200],['interview_D2.txt'],de der kemikalier,enkelt,hver
1,[0.0013984469696879387],[202],['interview_D2.txt'],en mikrochip,deri,det
1,[0.00019350077491253614],[202],['interview_D2.txt'],en mikrochip,deri,jeg
1,[0.0014645580668002367],[202],['interview_D2.txt'],det,deri,en mikrochip
1,[0.0008249169331975281],[203],['interview_D2.txt'],det,fundet,Jeg
1,[0.002163706813007593],[204],['interview_D2.txt'],det,bare,tillid
1,[0.001588601735420525],[204],['interview_D2.txt'],tillid,bare,det
1,[0.000521000474691391],[204],['interview_D2.txt'],tillid,det,system
1,[0.0011882130056619644],[204],['interview_D2.txt'],system,det,tillid
1,[0.0006252220482565463],[204],['interview_D2.txt'],vi,det,tillid
1,[0.0017017240170389414],[204],['interview_D2.txt'],vi,system,det
1,[0.0011187928030267358],[206],['interview_D2.txt'],det,jo,vores indkaldelse
1,[0.00022381340386345983],[206],['interview_D2.txt'],det,vores indkaldelse,hvad
1,[0.00012224214151501656],[206],['interview_D2.txt'],det,", hvad",det
1,[0.0020894804038107395],[206],['interview_D2.txt'],vores indkaldelse,i,det
1,[0.0004978457000106573],[206],['interview_D2.txt'],vores indkaldelse,",",det
1,[0.0012779987882822752],[206],['interview_D2.txt'],det,hvad,vores indkaldelse
1,[6.912433794544388e-05],[207],['interview_D2.txt'],vi,det at,jeg
1,[0.0010320838773623109],[207],['interview_D2.txt'],det,at,jeg
1,[0.0007479595951735973],[207],['interview_D2.txt'],jeg,sku,det
